episodio,desc,duracion_ms,id,imagen_url,fecha,episodio_url
Hoy TrasWOKEche,"Sí, es viernes. Y no es cualquier viernes, sino uno dónde sí sale Hoy Trasnoche. En episodio de hoy, Flor y Calu se meten con coyunturas variadas, como son la venta del departamento de Francella en Granizo, algo de la Cinemacon con Olivia Wilde que nidea, el conflicto de Arabia Saudita con el contenido LGBTQI+ ¡de Disney!, el juicio de Johnny Depp, Edu Feinmann acusando a Milei de santiagueño y alguna que otra cosa más que no recordamos... ¡Ah, sí! Además vieron dos películas (bueno, Calu una sola): Ambulance (2022) de Michael Bay y El hombre del norte (2002) de ¿David? ¿Robert? Eggers. No hay Kennedys: ya viendo lo que dura deberías darte cuenta que hubiera sido un exceso.",4274128,6gGWL2pTNGIiv11rbeD391,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-04-29,https://open.spotify.com/episode/6gGWL2pTNGIiv11rbeD391
Nosotros matamos a tu Mesías,"Hoy es viernes santo y por más que muera Jesusito, hay Hoy Trasnoche. En esta ocasión, Flor y Calu se meten con coyuntura variada que incluye: la formación religiosa de Flor vía Charlton Heston, el Papa y la ¿coprofilia? ¿coprofagia?, Sean Penn que extraña ucrania, Verhoeven que quiere que se coja más en las películas, Nicolas Cage demostrando una vez más que es el mejor humano vivo, Mark Wahlberg diciendo no sabemos qué del osígeno de nuevo y el drama del camino del INCAA. Y eso no es todo, porque vieron una película que AMARON: X (2022), la nueva de Ti West. Ahre que te spoileamos que no se pelean. O no. O si.",4037328,2XYb9dsDOTLowMXnHkYst0,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-04-15,https://open.spotify.com/episode/2XYb9dsDOTLowMXnHkYst0
El día después de poronga,"ESTA PUÑALADA DE CARNE NO TE LA ESPERABAS, EH.",7135988,6ig7lNaKK13LJlrGBbE4No,https://i.scdn.co/image/ab6765630000ba8acf11f1e15155f35b76823326,2022-04-08,https://open.spotify.com/episode/6ig7lNaKK13LJlrGBbE4No
"Traigan tierra, que palas sobran","Sí, es viernes. Y (casi casi) todos los viernes sale Hoy Trasnoche. Esta semana Flor y Calu transitaron los sinuosos caminos de la coyuntura variada, que incluye la piña de Will Smith, la secta y el poder de ¿mufa? de Jared Leto y varios escenarios hipotéticos que incluyen a Flor, estrellas de Hollywood y heces. Y si no te morías de ganas de escuchar todo eso, esperá que hay más, porque vieron dos películas: Studio 666 (2022) de BJ McDonnell y Jackass Forever (2022) de Jeff Tremaine. ¿Cuál odiaron? ¿Cuál amaron? ¿Cómo saberlo? Y si pensabas que eso era todo, quedate mirando el feed un rato que en una de esas pasa algo.",3903660,4wSWsJyMdg0h3LyZhe7zkz,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-04-08,https://open.spotify.com/episode/4wSWsJyMdg0h3LyZhe7zkz
El butt plug siempre con tope,"Hola, ya llegó el viernes, ese día mágico en el que hoy, justo hoy, sí hay Hoy Trasnoche. En este episodio, Flor y Calu se metieron a fondo en coyunturas que incluyen los ¡cincuenta años! de Pink Flamingos de John Waters, a Jane Campion pidiendo disculpas por otra cosa que no es su cine, la llegada de TikTok ¡al festival de Cannes!, Jared Leto actor de método y después Jared Leto hablando del cine, de Marvel y un poco del osígeno, las entradas más caras para ver la nueva Batman en algunos cines de Estados Unidos y quizás algo más. Y como si todo esto fuera poco, vieron una película en la que coincidieron bastante: Fresh (2022) de Mimi Cave. ¿Hay Kennedys? ¿Te vas a poner exigente? ¿Cómo? ¿Nos vas a dar guita?",3998249,2ipe8n7LvInPC3bp3wywi2,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-03-18,https://open.spotify.com/episode/2ipe8n7LvInPC3bp3wywi2
Buscando en Wikipedia a la tarde para repetirlo a la noche,"Sí, que no te engañen: es viernes. Y si es viernes, hay Hoy Trasnoche. En este capítulo en el que Calu y Flor hicieron todo lo posible por arañar la hora sin suerte hay coyuntura variada, que incluye: una larga diatriba sobre la manía de cancelar a todo lo que camine, el quilombo de los Oscar, no sabemos qué de Batman y varias cosas más. En notas más agradables, vieron Hellbender (2021) de John Adams, Zelda Adams y Toby Poser y les pareció una de las mejores películas del año. Sí, a principios de marzo. Obvio que no hay Kennedys, ni Marilyn ni nada. Eso lo hablan con Flor. Nosotros solo escribimos el copy.",3610697,0f14QM45hjsqlLjnuSI04h,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-03-04,https://open.spotify.com/episode/0f14QM45hjsqlLjnuSI04h
Hace su entrada la bandera de Santiago del Estero,"¿Podés creer que es viernes? ¿Y que hay un nuevo episodio de Hoy Trasnoche? Esta semana, Flor y Calu traen todo tipo de coyunturas, que incluyen: la semana de Flor en Okcupid, felices aventuras adolescentes en Tierra del Fuego, Sean Penn con una cámara apuntándole en Ucrania, Coppola ahora quejándose de no nos acordamos bien qué, los Oscars y Mark Wahlberg pitcheando corte ""el osígeno."" Y como si todo eso fuera poco vieron ¡dos! películas: The Texas Chainsaw Massacre (2022) de David Blue Garcia y Scream (2022) de Matt Bettinelli-Olpin y Tyler Gillett y opinaron bastante lo mismo de una y medio que distinto de otra, pero medio que al final no tanto. O sí. O capaz lo vas a tener que escuchar. Este capítulo no contiene trigger warnings ni Kennedys. Más no podían hacer, la verdad.",4269244,05gaQffWqGtbrPVXc5BiCB,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-02-25,https://open.spotify.com/episode/05gaQffWqGtbrPVXc5BiCB
Soy mala con la droga,"Si, bueno, es viernes. Y viernes es sinónimo de Hoy Trasnoche. Y si bien la semana pasada no hubo —no vamos a negar ni confirmar si fue por el incidente de la cocaína adulterada— esta semana se viene con un capitulazo. Porque Flor y Calu hablan de coyuntura variada, que incluye las aventuras de Flor en una app de citas, los nominados a los Oscar, las polémicas declaraciones sobre el osígeno de Javier Bardem, una nota incomprensible sobre superhéroes publicada en un diario centenario y alguna que otra cosa más. Pero no solo eso, porque además vieron ¡tres! películas que o se estrenaron, o se estrenan o no se van a estrenar jamás: La casa Gucci (2021) de Ridley Scott, Madres paralelas (2021) de Pedro Almodóvar y Red Rocket (2021) de Sean Baker. No hay ni Kennedys, ni Marylin, ni mierda. Tres películas vimos: qué más les vas a pedir.",5069897,4QzfobPMr5UKAhXeyExWoq,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-02-11,https://open.spotify.com/episode/4QzfobPMr5UKAhXeyExWoq
This is agarrar la pala,"Hola, sí, es viernes. Y si es viernes medio que (casi casi casi) siempre hay Hoy Trasnoche. Esta semana Flor y Calu no vieron una sino ¡dos! películas: The Scary of Sixty-First de Dasha Nekrasova y Pleasure de Ninja Thyberg, propusieron un doble programa por una serie de conexiones y estuvieron (medio que bastante) de acuerdo. Claro que también hay coyuntura variada, que incluye una noticia con enanos, otra con acciones cayendo estrepitosamente y hasta un proyecto de ley de Santiago del Estero. ¿Hay Kennedys? Bueno, hace un par de semanas que que eso terminó. ¿Hay Marilyn? Vos mirá la duración que tiene esto y decinos si entraba. Al final querés la novia borracha y la botella llena.",4681978,0xfjl1P12p0DbRtxE8jrf9,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-01-28,https://open.spotify.com/episode/0xfjl1P12p0DbRtxE8jrf9
"Es como los grados de separación con Kevin Bacon, pero de cogerse gente","Sí, adivinaste: es viernes. El día que sale Hoy Trasnoche. ¿Y adiviná qué? Hay un nuevo episodio. Salidos de la emoción de la semana pasada, Flor y Calu vuelven a la habitualidad con un episodio de novedades totales, porque vieron The Innocents (De uskyldige, 2021) de Eskil Vogt, no pensaron taaan lo mismo y capaz que se tiraron con de todo. No contentos con eso, trajeron coyuntura variada a la mesa, que incluye, entre otras cosas, un “devolvé la guita” que no nos pertenece, algo más de Ridley Scott y la película esa de época y hasta a Slavoj Žižek haciendo la review de la nueva Matrix. Pero esperá que hay más, porque no es un capítulo Kennedyless. O sí. O no. O más o menos, porque después del temita de Dallas medio que JFK quedó en el recuerdo, pero Flor empieza la saga de la mamá de Leevon Kennedy. Mirá, la verdad que no se nos ocurre qué más podés querer, pero esto es lo que hay.",4637440,4WwuCwUiGGLv9myORdlJ6x,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-01-21,https://open.spotify.com/episode/4WwuCwUiGGLv9myORdlJ6x
Como una Coti Nosiglia del bien,"Este es un mensaje automático para avisarte que es viernes y que hay Hoy Trasnoche. Por favor no lo respondas. En esta ocasión Flor y Calu, conmovidos por la muerte de Peter Bogdanovich decidieron hacer eso que siempre habían pensado y nunca llevaron adelante: Ayer Trasnoche, un episodio especial hablando de una película del pasado. La elegida es, obviamente, La última película (1971). Pero eso no es todo, porque además de hablar de ella, hablan de Bogdanovich, su vida profesional, sus líos amorosos y hasta coquetean con el true crime. ¿Hay coyuntura? Hay coyuntura. Y, como si todo esto fuera poco, es un episodio con escena post créditos que, a diferencia de las películas de superhéroes, no quiere venderte nada.",5982955,30pqZnAnTCJHxNRUc79JDj,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-01-14,https://open.spotify.com/episode/30pqZnAnTCJHxNRUc79JDj
El llavero de Jaimito de Hoy Trasnoche,"Sí, es el primer viernes de 2022 y ¿podés creer que hay un nuevo Hoy Trasnoche? En esta ocasión Flor y Calu presentan coyuntura variada, que incluye unas muy claras declaraciones de Gal Gadot, los Golden Globes convertidos en el Martín Fierro del interior, datos sobre el streaming con más crecimiento, los números de la integración de mujeres en roles técnicos importantes en las películas y algunas cosas más. Además, y solo porque en el fondo este es un podcast de cine, vieron The Lost Daughter (2021), el debut como directora de Maggie Gyllenhaal. ¿Les gustó mucho? ¿Poco? ¿Nada? Ah, eso lo vas a tener que escuchar para descubrirlo. Como si todo esto fuera poco, HAY KENNEDYS y ¿se resuelve? el misterio del ""aber kojan"" entre JFK y Marilyn Monroe. La verdad que no sabemos qué más podés pedir a esta altura de enero. Capaz un barquillo en la playa, pero de este podcast nidea.",5102524,3eKclDvNVamlFesEAFjpfw,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-01-07,https://open.spotify.com/episode/3eKclDvNVamlFesEAFjpfw
Como esos jeques árabes que se sacan la foto con un tigre arriba de la Ferrari y la suben al Insta,"Sí, es viernes. El día que a veces sale Hoy Trasnoche. La semana pasada no hubo porque contacto estrecho, pero no te vamos a spoilear el episodio. Sí te vamos a decir que Flor y Calu en esta ocasión, que como verás dura más que La Flor, hacen su balance de las mejores diez películas de 2021 y ¿coinciden? ¿no coinciden? ¿se pelean? ¿se vuelven a amigar? Y como si todo esto fuera poco, una coyuntura que de tan urgente no llegaba a 2022. Así que ya sabés: a las 12, cuando el tío que quedó viudo se va a llorar a la escalera, tenés planazo.",5772408,5b2knszI6OJ4E1vsC18Ju2,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-12-31,https://open.spotify.com/episode/5b2knszI6OJ4E1vsC18Ju2
"""Ya hicimos una coreana""","¿Qué hacés acá? ¿Viniste a que te digamos que es viernes y que es el día que sale Hoy Trasnoche? Bueno, ahí tenés. Esta semana, la verdad, una cantidad de coyuntura que casi que no nos entró la película, incluyendo a Paul Thomas Anderson diciendo no sé qué de los superhéroes —pero medio a favor, así que CANCELADO—, la propia CANCELACIÓN de la película de PTA porque parece que es racista y no sabemos qué cosa del age gap, el regreso de Nicolas Cage con ¿la película definitiva de su carrera?, Keanu Reeves vestido de Dolly Parton y Ben Affleck tratando de hilar una frase coherente sobre el estado de las cosas que termina pareciendo el meme de ""o sea sí, pero no."" No contentos con todo esto, vimos una película: Silent Night de Camille Griffin. A Flor le pareció mejor que Los cuatrocientos golpes y a Calu no. Y la verdad que veníamos pisteando como dos campeones pero nos quedó medio larguirucho así que va a ser otra semana Kennedyless. Mejor que te enteres acá y no cuando llegues al final.",3803585,72i480Iqm8mu7iwRUEM0SY,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-12-17,https://open.spotify.com/episode/72i480Iqm8mu7iwRUEM0SY
La Pachamama es más mala que Jason,"Sí, es viernes: ese mágico día donde a veces sale Hoy Trasnoche. Hoy es uno de los que sí, y la espera valió la pena, porque tenemos un capitulazo. Bueno, a bajar las expectativas: hay coyunturas variadas; que incluyen la pasión de Spielberg por poner solo latinos puros en Amor sin barreras, por extraño que eso suene; el casteo de Nicolas Cage como Dracula; el no estreno de la nueva de Almodóvar en cines y la lista de ""lo mejor del año"" según IMdB. Esperá, no te pegues un tiro, porque también se habla de dos películas sobre cenas que resultan diametralmente opuestas: The Humans de Stephen Karam y The Feast de Lee Haven-Jones, que unx le gustó más al otrx y viceversa... ¿Cuál a quién? Ni ellxs se acuerdan. Y eso no es todo: porque este capítulo incluye Kennedys, con lo que empieza como un canapé y termina en una historia algo larga y, para que mentirte, horrorosa. Bueno, querías Hoy Trasnoche ahí lo tenés. Ahora no rompas más los huevos hasta el viernes que viene.",5539186,7pxoHHZZvBrXiQD8Y8TOpi,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-12-10,https://open.spotify.com/episode/7pxoHHZZvBrXiQD8Y8TOpi
Dura y pegada a la bolsa,"¡Hola! Este es un mensaje automático para avisarte que es viernes y que hay un nuevo episodio de Hoy Trasnoche. En esta ocasión, se discuten coyunturas muy actuales, con Paul Thomas Anderson reconsiderando la duración de las películas, Ridley Scott enojado porque nadie fue a ver su película de príncipes en el siglo XII, Maggie Gyllenhaal entrando a aportar sus porotos sobre el tema de la bufanda y Eddie Redmayne, famoso por La chica danesa, arrepintiéndose de haber hecho La chica Danesa. Spoiler alert: ningunx devuelve la plata. En notas más cordiales, Flor y Calu hablan de ¡dos! películas de rutilante actualidad: El misterio del Soho de Edgar Wright y Benedetta de Paul Verhoeven. No hay Kennedys, porque se ve que Flor quiere armar momentum o una conspiración o andá a saber qué. Qué lujo, ¿eh? No la podés creer.",3797002,19jHfufQxTgp73Y1lQbLX7,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-11-26,https://open.spotify.com/episode/19jHfufQxTgp73Y1lQbLX7
No sé lo que es la droga,"Y si, ya es viernes. Elegido por la cámara de Diputados como ""El día de Hoy Trasnoche"". Mirá si con todo este honor y plaqueta te íbamos a dejar a gamba como la semana pasada. En este episodio hablamos de black metal primero y de Mel Gibson después y sugerimos un complot, no entendemos del todo que es un NFT pero parece que Tarantino tuvo un quilombo con ellos, analizamos con la altura que solo nosotros tenemos el ¿corto? de Taylor Swift y leemos la gacetilla del curso de cine del director de Francella enano. Y vos pensarás que eso es todo, pero no porque este es un podcast de cine. Así que hablamos de una película que a una de las partes le gustó mucho y a la otra, bueno, también, pero le dolió admitirlo: la tailandesa The Medium, de Banjong Pisanthanakun. La verdad que si vos te pensás que te podemos dar más, nos podés mandar una carta documento.",3947911,29YYpbVttFyIRqqFJbwut3,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-11-19,https://open.spotify.com/episode/29YYpbVttFyIRqqFJbwut3
A un comentario de J. K. Rowling de que nos cancelen,"Sí, no te mintieron: es viernes. Y si es viernes hay Hoy Trasnoche, el único podcast del mundo. Atentos a su desliz de haberse olvidado del Baldwin affaire por dos semanas seguidas, Flor y Calu les ofrecen un episodio que es mitad cobertura y conspiraciones ¡con revelaciones de casi último momento! a modo de lavar un poco la culpa, y mitad hablar de una película. El film que los convoca esta semana es Lamb (2021) de Valdimar Jóhannsson o, como le gusta llamarla a Flor ""La del carnero pijudo."" Otro capítulo Kennedyless, pero con razones de peso que para descubrir vas a tener que llegar hasta el final. Más, la verdad que no te podemos dar ni haciendo un esfuerzo.",3923121,4Sum13G1ZBSayDwiFOACj0,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-11-05,https://open.spotify.com/episode/4Sum13G1ZBSayDwiFOACj0
La guita no se devuelve,"Y si: ya es viernes y es momento de un nuevo episodio del mejor y único podcast del mundo. Esta semana Flor y Calu medio que se comieron el incidente de Alec Baldwin y la pistola que no era de juguete porque grabaron muy tarde. Como Alec. Sabemos que es duro. Como Alec. Pero mejor que lo sepas por nosotros. No obstante lo cual hay doble coyuntura nacional y un muy extranjerizante y cipayo episodio especial de Halloween donde cada unx elige cinco películas que capaz no vas a ver en las listas de los demás y en el medio terminan hablando de veinte películas más. ¿Cuáles son? Misterio. Lo único que podemos decir es que unx de lxs dos eligió muy bien y a conciencia... ¡Y está en vos decidir quién fue! No hay Kennedys, pero hay mucha data. O, como nos gusta decir a nosotros: una de caca y una de arena.",4539036,7uWKiHbvKNakEDtdY14HQe,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-10-29,https://open.spotify.com/episode/7uWKiHbvKNakEDtdY14HQe
Es como cagar pero para adentro,"AUNQUE NO LO CREAS ES VIERNES, ese mágico día de la semana donde sale Hoy Trasnoche. Esta semana, Flor y Calu se ocupan de coyunturas de todo tipo que incluyen huelgas que al final no, la casa de Pesadilla en venta, la biopic de Ozzy, el drama de Duna y no nos acordamos qué pingo más. Ahora, si lo que querés es que hablen de cine, estás de parabienes, porque finalmente pudieron ver Titane de Julia Ducournau, la nueva reina del body horror. Y como si todo esto fuera poco, hay una puntita de los Kennedy, que incluye a Marilyn Monroe y todo y una participación especial del querido Sebastián De Caro por mensaje de audio. Más, sinceramente, sería camarones.",3918550,56LzGxDV4HsAjqUTVLNHNe,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-10-22,https://open.spotify.com/episode/56LzGxDV4HsAjqUTVLNHNe
Ojotas Bambino Veira,UN CALO. UNA FLOR. DOS PELÍCULAS. MUCHA COYUNTURA. NINGÚN KENNEDY.,3529717,32fj4YYZ6S4svj7CqG4MOD,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-10-15,https://open.spotify.com/episode/32fj4YYZ6S4svj7CqG4MOD
Se pone tu vulva y la usa de taparrabos,"AHHHHHH PENSASTE QUE NO SALÍA Sí, no estás soñando: desde esta semana tenés DOBLE ración de Hoy Trasnoche, tu bolsa de falopa favorita. Los viernes, el Hoy Trasnoche CLASSIC. Y los jueves, Space según Hoy Trasnoche, del que te contamos todo en este episodio. Además: el documental Britney vs. Spears y la argentina El Prófugo, dos películas dirigidas por mujeres sobre mujeres en situaciones límite. COYUNTURA. ¿Es posta que descubrieron al Asesino del Zodíaco? Calu y Flor exponen sus teorías sobre este nuevo hallazgo. Y en la saga de JFK, es hora de decirle adiós a Marlene Dietrich.",4328150,5UDbiKsmzFXu85jxQc3yrr,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-10-09,https://open.spotify.com/episode/5UDbiKsmzFXu85jxQc3yrr
Hoy.Trasnoche.Live.300921.Vilouta.Brown.Web-DL.AdultDiaperz,El Gobierno de la Ciudad de Buenos Aires invitó a Calu y a Flor a hacer un Hoy Trasnoche en vivo en BA Podcast creyendo que iban a hablar de cine... y no podrás creer lo que pasó a continuación.,2600515,12GZs8XP792DyNtEnEX7Tb,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-10-01,https://open.spotify.com/episode/12GZs8XP792DyNtEnEX7Tb
"Hoy Trasnoche, Hoy Trasnoche, Hoy Trasnoche, Hoy Trasnoche, Hoy Trasnoche",Lo dijiste cinco veces frente al espejo y acá está: el nuevo episodio de Hoy Trasnoche. Flor y Calu vuelven con todo y tocan todos sus greatest hits. Hay película: escuchá qué les pareció la reboot de Candyman. Hay coyuntura: directores de cine hablan sobre los guiones que escribieron y nunca filmaron. Y hay saga: seguimos descubriendo los amoríos de la dinastía Kennedy.,4301496,0BGd1SY02gWASIL4FjSLAl,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-09-24,https://open.spotify.com/episode/0BGd1SY02gWASIL4FjSLAl
HOLA HOY TRASNOCHE CÓMO ESTÁS CHUPAPIJA,"La Asociación de Bares Notables de la Ciudad de Buenos Aires y el Gremio de Porteños que se paran como Parisinos manifiestan públicamente su repudio a los agravios emitidos por la conductora de este envío Fiorella Sargenti y anuncian que elevarán la correspondiente denuncia ante el INADI por estigmatización. Mientras tanto, en este episodio de Hoy Trasnoche, TOTAL NORMALIDAD. Malignant y Prisoners of the Ghostland: una es buena y una es una (cito) “verga sifilítica”. Denis Villeneuve vs. Marvel Zombies. El pase de Christopher Nolan a Universal. Cada cuánto se lava sus partes una señora. Y qué pasa si tu bolo fecal cobra vida.",4605022,2x1mM57D2dLwIofyEC2P8h,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-09-17,https://open.spotify.com/episode/2x1mM57D2dLwIofyEC2P8h
Eyaculacionprecozshaming,"Ante las sucesivas negativas de aumentos salariales por parte de Posta Punto Com y la falta de novedades reiteradas sobre la realización del Posta Offline, el Sindicato de Redactores de Descripciones de Episodios de Hoy Trasnoche (SiDeReDEpiHoT) dispone una retención de tareas hasta el viernes 10 de septiembre.",4972068,1No9Rl9hle90t2nh0TLD1k,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2021-09-03,https://open.spotify.com/episode/1No9Rl9hle90t2nh0TLD1k
"Por la vuelta del término ""fifar"" a los medios de comunicación",A ESTA HORA??????????????????????????,4079124,5WBTVU4tf7KvO0pNY7MRT4,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-08-28,https://open.spotify.com/episode/5WBTVU4tf7KvO0pNY7MRT4
Le gusta tanto la noche que pegó un canje de pijamas,"Hoy Trasnoche: ahora también disponible en OnlyFans. En este episodio, Flor y Calu vieron The Green Knight, de David Lowery. ¿Será la película que tenés que ver este fin de semana? Sólo hay una forma de averiguarlo. Googleando. Aunque si querés también podés escuchar esto. Hablando de películas, ¿viste la lista de las 100 mejores de todos los tiempos según Rotten Tomatoes? Bueno, Flor y Calu le hacen caca encima. Como si todo esto fuera poco, te cuentan la historia de la chancha de Pig. Suscribite por 10 dólares mensuales y Flor te muestra los pies.",3976097,3cNBLeh0qc5y61pJwQYBq4,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-08-20,https://open.spotify.com/episode/3cNBLeh0qc5y61pJwQYBq4
Pezones en situación de lactancia,"Sí, ya sabemos. Estabas esperando con ansias que llegue el viernes para que Calu y Flor te recomienden películas para ver el fin de semana largo. ¿Y con qué te encontrás? Con una charla de 20 minutos sobre pezones y leche materna y acusaciones de que George Lucas y David Bowie son nazis. Por suerte, reconocieron brevemente que este SUPO SER un podcast de cine (después se olvidó) y se meten con Val, el documental sobre la vida de Val Kilmer. ¿Hay coyuntura? Algo. Vuelve Brendan Fraser. ¿Se viene el Brenaissance? No. Otro que quiere volver (que ojalá que no) es Shia LaBeouf. Y todavía no sabemos pronunciar su apellido. Finalmente, Flor nos sorprende y nos habla de La raza futura, un libro de 1871. ¿POR QUÉ? Y... vas a tener que dejar de leer esto y escuchar el episodio. Igual tampoco es que tenía tantas cosas más para decir.",4498808,34JGdz7jcGBs541BjNvBHa,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-08-13,https://open.spotify.com/episode/34JGdz7jcGBs541BjNvBHa
"Buenas tardes, buenas noches, buenos días, buenas tardes, buenas noches","¿Alguna vez pensaste si vos sos vos o sos una tulpa de vos mismo? Ahhhhh. Este episodio de Hoy Trasnoche te va a interpelar a muchos niveles.  ¿Querés cine? Hay cine. A Flor y a Calu le gustaron las dos películas de esta semana y te mandan a ver Zola (¿una película basada en un hilo de Twitter?) y The Empty Man. ¿Coyuntura? COYUNTURÍSIMA. Porque nos metemos con la polémica por las declaraciones de James Gunn sobre Martin Scorsese. Además, estamos manejando unos niveles muy altos de conspiración en sangre: Flor nos cuenta un sueño, habla de Florida Man, tulpas y EL REGRESO DE LAFFIE y Calu nos invita a preguntarnos: ¿LUIS VENTURA Y KENDRICK LAMAR SON LA MISMA PERSONA? El título que quedó esta semana: ""James Gunn, si Scorsese viene y te dice 'chupame la pija', se la tenés que chupar"".",3737678,3crV9Lj5FfKX3TtAinZkbR,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-08-06,https://open.spotify.com/episode/3crV9Lj5FfKX3TtAinZkbR
Nganga,"Vamos a blanquear algo de entrada: la película de esta semana es una poronga. No un HOY PORONGA, pero sí una poronga. Por eso, Flor y Calu se sacan de encima el yunque de False Positive bien rapidito como para poder conversar de otras cuestiones más interesantes, como la batalla legal entre Scarlett Johansson y Disney, el deseo de Netflix por tener la nueva película de Christopher Nolan, el regreso inesperado de El Exorcista y, de yapa, un asesino serial: la historia de Danny Rolling, el psicópata que inspiró Scream. QUÉ MÁS QUERÉS, QUE LO ESCUCHEMOS POR VOS.",3524711,4vwF0ZWdMqDqmexfv4mcKA,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-07-30,https://open.spotify.com/episode/4vwF0ZWdMqDqmexfv4mcKA
El podcast champagne es así,"En realidad el título original del episodio era “The Purge After Midnight”, pero no sabíamos si ponerle “12 horas para escuchar Hoy Trasnoche”, “La trasnoche de la expiación”, “Hoy Trasnoche Forever”, o “Purgate escuchando Hoy Trasnoche”. No nos pusimos de acuerdo así que dejamos el que está. ¿En qué estaba? Ah, sí, vos querés saber qué hay en el episodio. Bueno, Flor y Calu vieron DOS PELÍCULAS. SÍ, DOS. Pig, la nueva con Nicolas Cage, y The Forever Purge, la nueva de la purga que es la primera que se llama la purga. Y bueno.",3611350,39SISwGt4QZSjuzzJetf4h,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-07-23,https://open.spotify.com/episode/39SISwGt4QZSjuzzJetf4h
Primos de trineo,"En este episodio, Flor y Calu hacen un test de BuzzFeed para descubrir si son Flor o Calu. ¿Y vos qué host de Hoy Trasnoche sos? También hay una cantidad ridícula de coyuntura: por qué Nicolas Cage abandonó Hollywood, los telefilms nominados a los Emmy, iguanas que se cogen iguanas de lana, consejos para no ser un asesino serial, el aplausómetro de Cannes y la película sobre el libro de Mariana Enríquez que va a hacer la directora de Censor. Ya sabés: si Hoy Trasnoche dice “esta película”, vos apretá el pomo. Pero justo la película de esta semana no: no nos encantó Gunpowder Milkshake. Además, Flor cuenta la historia del papá hitman de Woody Harrelson. ¡Y Flor y Calu hacen un fascinante descubrimiento! Ellos son… primos de trineo.",4961828,3UZz0nYIoxcOAooKbIujCQ,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-07-16,https://open.spotify.com/episode/3UZz0nYIoxcOAooKbIujCQ
Mucha labia,"NO HAY FERIADO QUE PUEDA DETENER A CALU Y A FLOR. El único y mejor podcast del mundo no te deja en banda en el fin de semana largo y arremete con recomendaciones, coyuntura y más... todo, todo, todo, excepto la historia de Laffie, que ya se terminó. Recordamos a Richard Donner, que pasó a mejor vida, esperamos ver pronto la nueva de Paul Verhoeven, que se acaba de estrenar en el Festival de Cannes, vemos la nueva de Steven Soderbergh para HBO Max y debatimos ampliamente sobre formas alternativas de nombrar a la concha. ¡Este episodio de Hoy Trasnoche fue ovacionado de pie durante 45 minutos en Cannes!",3486772,6LqWSa8pv0tqxn6ZFp1LXp,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-07-09,https://open.spotify.com/episode/6LqWSa8pv0tqxn6ZFp1LXp
