episodio,pelicula,pelicula_año,link_letterboxd,fecha,imagen_url,duracion_ms,tipo,episodio_url
10050 Cielo Drive,El cuento de las comadrejas,2019,https://letterboxd.com/film/the-weasels-tale/,2019-05-17,https://i.scdn.co/image/ab6765630000ba8a52cc9773a0aaee9e96d2a5f2,2309224,gratis,https://open.spotify.com/episode/37bg9bB8ihPElAVsJ19DzP
El bordado,"Extremely Wicked, Shockingly Evil and Vile",2019,https://letterboxd.com/film/extremely-wicked-shockingly-evil-and-vile/,2019-05-24,https://i.scdn.co/image/ab6765630000ba8a53892a21dc1c175bc50abfa6,3251513,gratis,https://open.spotify.com/episode/7v5gfrDwd6cczAOqiFuxFY
Raining Blood: El musical,Rocketman,2019,https://letterboxd.com/film/rocketman-2019/,2019-05-31,https://i.scdn.co/image/ab6765630000ba8a2147eee08f13ebe1b85d31c7,3082136,gratis,https://open.spotify.com/episode/27MtaBSX9xMyRbM3FwcOfN
Raining Blood: El musical,Ma,2019,https://letterboxd.com/film/ma-2019/,2019-05-31,https://i.scdn.co/image/ab6765630000ba8a2147eee08f13ebe1b85d31c7,3082136,gratis,https://open.spotify.com/episode/27MtaBSX9xMyRbM3FwcOfN
Un kilo de berenjenas y un BB Sanzo,Parchís: the Documentary,2019,https://letterboxd.com/film/parchis-the-documentary/,2019-07-12,https://i.scdn.co/image/ab6765630000ba8a17efc5d7eca3fbd1f2bae826,3502759,gratis,https://open.spotify.com/episode/2aKIeV0agnBS4NjGuPAE5U
Rompieron mi infancia,mid90s,2018,https://letterboxd.com/film/mid90s/,2019-07-19,https://i.scdn.co/image/ab6765630000ba8a1a3a828d1d4e374cbc335585,3204310,gratis,https://open.spotify.com/episode/76NuFvMxtolRrJgzsDIfQD
Rompieron mi infancia,The Lion King,2019,https://letterboxd.com/film/the-lion-king-2019/,2019-07-19,https://i.scdn.co/image/ab6765630000ba8a1a3a828d1d4e374cbc335585,3204310,gratis,https://open.spotify.com/episode/76NuFvMxtolRrJgzsDIfQD
Ojalá se te muera un hijo en Navidad,Crawl,2019,https://letterboxd.com/film/crawl-2019/,2019-07-26,https://i.scdn.co/image/ab6765630000ba8a3705fad6567e66bdfb187e41,3132944,gratis,https://open.spotify.com/episode/3vOliu3qIZ07nqkHJqdC6F
Ojalá se te muera un hijo en Navidad,La Mary,1974,https://letterboxd.com/film/la-mary/,2019-07-26,https://i.scdn.co/image/ab6765630000ba8a3705fad6567e66bdfb187e41,3132944,gratis,https://open.spotify.com/episode/3vOliu3qIZ07nqkHJqdC6F
Oggi a tarda notte,Dogman,2018,https://letterboxd.com/film/dogman-2018/,2019-08-02,https://i.scdn.co/image/ab6765630000ba8a93436b7951e1458278f865cc,2299742,gratis,https://open.spotify.com/episode/2ri9evXKwoJeKgsgKxXifh
Falopa mala mala falopa,Booksmart,2019,https://letterboxd.com/film/booksmart/,2019-08-16,https://i.scdn.co/image/ab6765630000ba8aac8bd254f90284f0a8b27be2,2741394,gratis,https://open.spotify.com/episode/03YsIW2DSItiEhJ268MWd9
Había una vez... PORONGA,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/film/once-upon-a-time-in-hollywood/,2019-08-23,https://i.scdn.co/image/ab6765630000ba8af1107af7c87333431382d88b,3598002,gratis,https://open.spotify.com/episode/02OwpvBJnK3ojdqUDoBsc5
No sé si nos va a entrar todo,Greta,2018,https://letterboxd.com/film/greta-2018/,2019-08-30,https://i.scdn.co/image/ab6765630000ba8a5ddb57d0b573f173801c9f57,3561012,gratis,https://open.spotify.com/episode/6RdUAZgXW7WKu8pOjtQPJa
Muertos sin vida,It Chapter Two,2019,https://letterboxd.com/film/it-chapter-two/,2019-09-06,https://i.scdn.co/image/ab6765630000ba8a486aff7c2f189656a65fb767,2591634,gratis,https://open.spotify.com/episode/6ABSH5Nry7kGqOULQKUPQS
Muertos sin vida,The Clowns,2019,https://letterboxd.com/film/the-clowns-2019/,2019-09-06,https://i.scdn.co/image/ab6765630000ba8a486aff7c2f189656a65fb767,2591634,gratis,https://open.spotify.com/episode/6ABSH5Nry7kGqOULQKUPQS
Muertos sin vida,Teen Spirit,2018,https://letterboxd.com/film/teen-spirit-2018/,2019-09-06,https://i.scdn.co/image/ab6765630000ba8a486aff7c2f189656a65fb767,2591634,gratis,https://open.spotify.com/episode/6ABSH5Nry7kGqOULQKUPQS
Muertos sin vida,High Life,2018,https://letterboxd.com/film/high-life-2018/,2019-09-06,https://i.scdn.co/image/ab6765630000ba8a486aff7c2f189656a65fb767,2591634,gratis,https://open.spotify.com/episode/6ABSH5Nry7kGqOULQKUPQS
Especial de Navidad con Sebastián De Caro,Claudia,2019,https://letterboxd.com/film/claudia-2019/,2019-09-13,https://i.scdn.co/image/ab6765630000ba8a218357758e28ebf4eba84e5f,4109505,gratis,https://open.spotify.com/episode/1iz7APXNe7WTjW5jjjTf5c
A dos toses,Ad Astra,2019,https://letterboxd.com/film/ad-astra-2019/,2019-09-20,https://i.scdn.co/image/ab6765630000ba8ab46e1c1110d4af88a2514c34,2767935,gratis,https://open.spotify.com/episode/6dxeV15ztx2ziMeJmxDFSI
A dos toses,Initials S.G.,2019,https://letterboxd.com/film/initials-sg/,2019-09-20,https://i.scdn.co/image/ab6765630000ba8ab46e1c1110d4af88a2514c34,2767935,gratis,https://open.spotify.com/episode/6dxeV15ztx2ziMeJmxDFSI
Al principio es rica pero después te mata,Midsommar,2019,https://letterboxd.com/film/midsommar/,2019-09-27,https://i.scdn.co/image/ab6765630000ba8a1f8b13d1a02a792367a53995,3739873,gratis,https://open.spotify.com/episode/5yUu2DDyWAUguq9F9cWA2r
Straight Outta Gotham,Joker,2019,https://letterboxd.com/film/joker-2019/,2019-10-04,https://i.scdn.co/image/ab6765630000ba8ac90ae6aa8dd1d2d92bfbadc4,3149218,gratis,https://open.spotify.com/episode/5ZV1f3AJ1XnfRMckPlSbpY
Antes del trasnochecer,Joker,2019,https://letterboxd.com/film/joker-2019/,2019-10-11,https://i.scdn.co/image/ab6765630000ba8a8aff5641b93778d1775f3d0d,3453205,gratis,https://open.spotify.com/episode/28JwtuGN3Cs0BSaPpGmRJv
Antes del trasnochecer,Rambo: Last Blood,2019,https://letterboxd.com/film/rambo-last-blood/,2019-10-11,https://i.scdn.co/image/ab6765630000ba8a8aff5641b93778d1775f3d0d,3453205,gratis,https://open.spotify.com/episode/28JwtuGN3Cs0BSaPpGmRJv
Antes del trasnochecer,Monos,2019,https://letterboxd.com/film/monos/,2019-10-11,https://i.scdn.co/image/ab6765630000ba8a8aff5641b93778d1775f3d0d,3453205,gratis,https://open.spotify.com/episode/28JwtuGN3Cs0BSaPpGmRJv
Es tan cierto que es verdad,Parasite,2019,https://letterboxd.com/film/parasite-2019/,2019-10-18,https://i.scdn.co/image/ab6765630000ba8a7a68199985ca00a8e467332c,3492336,gratis,https://open.spotify.com/episode/0XcxOTrKEuqHVsHlLf0Zf8
Hoy Poronga Vol. 2,Zombieland: Double Tap,2019,https://letterboxd.com/film/zombieland-double-tap/,2019-10-25,https://i.scdn.co/image/ab6765630000ba8a3f0e0e8ad3124d934ad18fa1,2345404,gratis,https://open.spotify.com/episode/6j1TkNXmVec8G7MU5KcwTL
Hoy Poronga Vol. 2,The Laundromat,2019,https://letterboxd.com/film/the-laundromat-2019/,2019-10-25,https://i.scdn.co/image/ab6765630000ba8a3f0e0e8ad3124d934ad18fa1,2345404,gratis,https://open.spotify.com/episode/6j1TkNXmVec8G7MU5KcwTL
Jorge Corona negro,Terminator: Dark Fate,2019,https://letterboxd.com/film/terminator-dark-fate/,2019-11-01,https://i.scdn.co/image/ab6765630000ba8abe86a17752cf08757bda5a9f,3669499,gratis,https://open.spotify.com/episode/53CWQ9hGBLN04gpvjuKUme
Jorge Corona negro,Dolemite Is My Name,2019,https://letterboxd.com/film/dolemite-is-my-name/,2019-11-01,https://i.scdn.co/image/ab6765630000ba8abe86a17752cf08757bda5a9f,3669499,gratis,https://open.spotify.com/episode/53CWQ9hGBLN04gpvjuKUme
"Qué lindo que es el cine, la concha de mi madre",The Irishman,2019,https://letterboxd.com/film/the-irishman-2019/,2019-11-22,https://i.scdn.co/image/ab6765630000ba8a37d979c5c6975283354495a9,3618247,gratis,https://open.spotify.com/episode/1DVrVHn1U9OE2UMbCVvYMP
La gente pide poronga seguido,La casa en la playa,2019,https://letterboxd.com/film/la-casa-en-la-playa/,2019-11-29,https://i.scdn.co/image/ab6765630000ba8aff47cb421a55814e1f2bfbf1,4757107,gratis,https://open.spotify.com/episode/2FQrV7H1bkA1IU6loY5XCH
Qué suerte que mi mamá murió y no tiene que escuchar esto,Marriage Story,2019,https://letterboxd.com/film/marriage-story-2019/,2019-12-13,https://i.scdn.co/image/ab6765630000ba8a6550cfe377d6b901bcb5f79a,3362168,gratis,https://open.spotify.com/episode/772fSqGyhgPmwfc74lEyuq
Qué suerte que mi mamá murió y no tiene que escuchar esto,Knives Out,2019,https://letterboxd.com/film/knives-out-2019/,2019-12-13,https://i.scdn.co/image/ab6765630000ba8a6550cfe377d6b901bcb5f79a,3362168,gratis,https://open.spotify.com/episode/772fSqGyhgPmwfc74lEyuq
No estoy defendiendo a Biondini,Bombshell,2019,https://letterboxd.com/film/bombshell-2019/,2020-02-20,https://i.scdn.co/image/ab6765630000ba8a3f4fe962c68f99f9acd9cb12,3238504,gratis,https://open.spotify.com/episode/7HWfDjowL30FASReMCVxsP
Los perritos y la falopa,The Invisible Man,2020,https://letterboxd.com/film/the-invisible-man-2020/,2020-02-28,https://i.scdn.co/image/ab6765630000ba8a7df3a3488731fc33291d63c1,3675768,gratis,https://open.spotify.com/episode/3a5iFwBQe9KXEm8XNMxTH4
Hoy Trastorrent Vol. 2,Color Out of Space,2019,https://letterboxd.com/film/color-out-of-space/,2020-03-06,https://i.scdn.co/image/ab6765630000ba8a804554729aeb367c88b10eb1,3344065,gratis,https://open.spotify.com/episode/7MMrz8RybGYJaHPOYf0p1u
Hoy Trastorrent Vol. 2,Queen & Slim,2019,https://letterboxd.com/film/queen-slim/,2020-03-06,https://i.scdn.co/image/ab6765630000ba8a804554729aeb367c88b10eb1,3344065,gratis,https://open.spotify.com/episode/7MMrz8RybGYJaHPOYf0p1u
HOY CORONGA,Verotika,2019,https://letterboxd.com/film/verotika/,2020-03-20,https://i.scdn.co/image/ab6765630000ba8ad299b0c011c5b6f09c3fa59c,5787648,gratis,https://open.spotify.com/episode/6ITrKiYfcqmUKJWfH5vgiz
Este tampoco es el episodio 100,The Hunt,2020,https://letterboxd.com/film/the-hunt-2020/,2020-03-27,https://i.scdn.co/image/ab6765630000ba8a1d95bccd37b40e998f4f0ef9,3038589,gratis,https://open.spotify.com/episode/7jZcaBi6bL2gkwO6TJMP1k
One Supón a Time in Hoy Trasnoche,Swallow,2019,https://letterboxd.com/film/swallow-2019/,2020-04-03,https://i.scdn.co/image/ab6765630000ba8ac11d5eddcdec5d6cde8e790e,2720653,gratis,https://open.spotify.com/episode/5haTR0b8pu55OnOWc33h98
Los leones se divierten,Roar,1981,https://letterboxd.com/film/roar/,2020-04-10,https://i.scdn.co/image/ab6765630000ba8a41b6d8465b184fabf99a43f6,2405616,gratis,https://open.spotify.com/episode/26StAVK0AbkF2Q3dOT7MYl
EN ESTE SE HABLA DE POLANSKI,Portrait of a Lady on Fire,2019,https://letterboxd.com/film/portrait-of-a-lady-on-fire/,2020-04-17,https://i.scdn.co/image/ab6765630000ba8a0198420f40d6f3d80e98910e,3462949,gratis,https://open.spotify.com/episode/4WWqdAiaGyw75igKY0V7c7
EN ESTE SE HABLA DE POLANSKI,An Officer and a Spy,2019,https://letterboxd.com/film/an-officer-and-a-spy/,2020-04-17,https://i.scdn.co/image/ab6765630000ba8a0198420f40d6f3d80e98910e,3462949,gratis,https://open.spotify.com/episode/4WWqdAiaGyw75igKY0V7c7
Caca y sangre,Butt Boy,2019,https://letterboxd.com/film/butt-boy/,2020-04-24,https://i.scdn.co/image/ab6765630000ba8afc5d36dcbe4c7a03a3065184,2778410,gratis,https://open.spotify.com/episode/2vBiQoovjEAW9sjLQJr5q6
¿Qué carpincho sos?,Beastie Boys Story,2020,https://letterboxd.com/film/beastie-boys-story/,2020-05-01,https://i.scdn.co/image/ab6765630000ba8a3fac9738fb17de8a17d46ca4,3111079,gratis,https://open.spotify.com/episode/1bEqD0j3ne6r9VHAEgMl2I
María Aurelia Paula Martínez Suárez,The Lodge,2019,https://letterboxd.com/film/the-lodge-2019/,2020-05-08,https://i.scdn.co/image/ab6765630000ba8a839f211f16ec16a38669e322,3002932,gratis,https://open.spotify.com/episode/1UGHiCxhTtBCzoVenIMriX
La corneta fantasmagórica,The Assistant,2019,https://letterboxd.com/film/the-assistant-2019/,2020-05-15,https://i.scdn.co/image/ab6765630000ba8ac1f699b88b1d0d9549ff7a27,3035533,gratis,https://open.spotify.com/episode/093BH56wnp7VzVsGVd3Ejh
Hay una dignidad en el pañal,Buffaloed,2019,https://letterboxd.com/film/buffaloed/,2020-05-22,https://i.scdn.co/image/ab6765630000ba8af39a314abdfc47b8516d2bb8,3089737,gratis,https://open.spotify.com/episode/6OjYjSf3ZUM78V6HcUgmSX
Hay una dignidad en el pañal,Capone,2020,https://letterboxd.com/film/capone-2020/,2020-05-22,https://i.scdn.co/image/ab6765630000ba8af39a314abdfc47b8516d2bb8,3089737,gratis,https://open.spotify.com/episode/6OjYjSf3ZUM78V6HcUgmSX
Botón de desver,Why Don't You Just Die!,2018,https://letterboxd.com/film/why-dont-you-just-die/,2020-05-29,https://i.scdn.co/image/ab6765630000ba8a41923448914e5e4de8503ca8,3146945,gratis,https://open.spotify.com/episode/1cxIFDgXc34iU6FXuxhmbA
Botón de desver,Intuition,2020,https://letterboxd.com/film/intuition-2020/,2020-05-29,https://i.scdn.co/image/ab6765630000ba8a41923448914e5e4de8503ca8,3146945,gratis,https://open.spotify.com/episode/1cxIFDgXc34iU6FXuxhmbA
El babyshower de Rosemary,A Good Woman Is Hard to Find,2019,https://letterboxd.com/film/a-good-woman-is-hard-to-find/,2020-06-05,https://i.scdn.co/image/ab6765630000ba8a21628701af1945a1737a86b2,2857979,gratis,https://open.spotify.com/episode/7dmoEIdrhym3lve8jw85zg
Colitis crónica,Shirley,2020,https://letterboxd.com/film/shirley-2020/,2020-06-11,https://i.scdn.co/image/ab6765630000ba8a7b05f8cf53083d1985569ac2,3280039,gratis,https://open.spotify.com/episode/6GLNFfyFaTQE3yR8W2oVus
El café de la menstruación,Da 5 Bloods,2020,https://letterboxd.com/film/da-5-bloods/,2020-06-25,https://i.scdn.co/image/ab6765630000ba8a3fcb9523492b32695af018bd,2917695,gratis,https://open.spotify.com/episode/7cEkxFbsLza0v0N1yjq5V0
¿PELÍCULA PROBLEMÁTICA? ¡ACÁ TENÉS PELÍCULA PROBLEMÁTICA!,Red Dawn,1984,https://letterboxd.com/film/red-dawn/,2020-07-02,https://i.scdn.co/image/ab6765630000ba8a4064849f47825d9a46dc6878,3335628,gratis,https://open.spotify.com/episode/6hNn4YQvSHAvj7muE37tHr
Una media llena de rulemanes,Babyteeth,2019,https://letterboxd.com/film/babyteeth/,2020-07-09,https://i.scdn.co/image/ab6765630000ba8ad448b2d9ae82dd85c3811165,2883291,gratis,https://open.spotify.com/episode/4TtYQFluyiAcvOyPis9cvG
Matrix es una poronga,Palm Springs,2020,https://letterboxd.com/film/palm-springs-2020/,2020-07-16,https://i.scdn.co/image/ab6765630000ba8a0277868ca295ed8a19a8ad30,4284709,gratis,https://open.spotify.com/episode/0BmugVXgyiVgFF1HU2hwUc
Matrix es una poronga,Relic,2020,https://letterboxd.com/film/relic/,2020-07-16,https://i.scdn.co/image/ab6765630000ba8a0277868ca295ed8a19a8ad30,4284709,gratis,https://open.spotify.com/episode/0BmugVXgyiVgFF1HU2hwUc
Elige tu propio abogado mediático,The Rental,2020,https://letterboxd.com/film/the-rental/,2020-07-30,https://i.scdn.co/image/ab6765630000ba8a8eb32d908c412cce14d42236,3927092,gratis,https://open.spotify.com/episode/69bQzTT5nBDaoqk4BeiKbE
Vos Tenet que arrepentirte de lo que dijiste,Host,2020,https://letterboxd.com/film/host-2020/,2020-08-06,https://i.scdn.co/image/ab6765630000ba8a2f388333274486d6a1904dfc,3319667,gratis,https://open.spotify.com/episode/2XkjWPPb8FQnld169XjRZT
¡Una ardilla embalsamada con trajecito de marinero!,Showgirls,1995,https://letterboxd.com/film/showgirls/,2020-08-13,https://i.scdn.co/image/ab6765630000ba8aedc714767240bd1e083217cb,3970299,gratis,https://open.spotify.com/episode/31Hes8i4tdexjxi7tbDet2
¡Una ardilla embalsamada con trajecito de marinero!,You Don't Nomi,2019,https://letterboxd.com/film/you-dont-nomi/,2020-08-13,https://i.scdn.co/image/ab6765630000ba8aedc714767240bd1e083217cb,3970299,gratis,https://open.spotify.com/episode/31Hes8i4tdexjxi7tbDet2
Coprófagos unidos,She Dies Tomorrow,2020,https://letterboxd.com/film/she-dies-tomorrow/,2020-09-03,https://i.scdn.co/image/ab6765630000ba8adddbf87039cb02d9f4772c2d,3235866,gratis,https://open.spotify.com/episode/3KAV7u3ZsBKU8I8ioe189a
"""Una película original de Netflix""",So Much Love to Give,2020,https://letterboxd.com/film/so-much-love-to-give/,2020-09-10,https://i.scdn.co/image/ab6765630000ba8a726a3603347ab17431382d55,6955608,gratis,https://open.spotify.com/episode/7gE8by6t3vk3zFddJfXaKc
Cuando Cristian U termine la facultad,Unpregnant,2020,https://letterboxd.com/film/unpregnant/,2020-09-24,https://i.scdn.co/image/ab6765630000ba8aa02f8ebc8dbf5bd3de4da244,3441162,gratis,https://open.spotify.com/episode/12PwiRg6RdRMKJ2fuiJsEG
"Uf, qué fuerte, man",Antebellum,2020,https://letterboxd.com/film/antebellum/,2020-10-01,https://i.scdn.co/image/ab6765630000ba8a00db48e4648fc1e91e00d0e6,3209326,gratis,https://open.spotify.com/episode/1qqSikY4pLzo7cgweyaXY9
ACÁ VA EL TÍTULO,Feels Good Man,2020,https://letterboxd.com/film/feels-good-man/,2020-10-08,https://i.scdn.co/image/ab6765630000ba8a140ec75b8e2e88a3e2799dd3,4188500,gratis,https://open.spotify.com/episode/0FFUOCaWREP6Wx8joX5nii
El glory hole de Hoy Trasnoche,The Lie,2018,https://letterboxd.com/film/the-lie-2018/,2020-10-22,https://i.scdn.co/image/ab6765630000ba8aced5e56e9ee09579b2aef365,3558216,gratis,https://open.spotify.com/episode/1kE2drQsBDSJRtuSulRFw1
El glory hole de Hoy Trasnoche,Black Box,2020,https://letterboxd.com/film/black-box-2020/,2020-10-22,https://i.scdn.co/image/ab6765630000ba8aced5e56e9ee09579b2aef365,3558216,gratis,https://open.spotify.com/episode/1kE2drQsBDSJRtuSulRFw1
El glory hole de Hoy Trasnoche,Evil Eye,2020,https://letterboxd.com/film/evil-eye-2020/,2020-10-22,https://i.scdn.co/image/ab6765630000ba8aced5e56e9ee09579b2aef365,3558216,gratis,https://open.spotify.com/episode/1kE2drQsBDSJRtuSulRFw1
El glory hole de Hoy Trasnoche,Nocturne,2020,https://letterboxd.com/film/nocturne-2020/,2020-10-22,https://i.scdn.co/image/ab6765630000ba8aced5e56e9ee09579b2aef365,3558216,gratis,https://open.spotify.com/episode/1kE2drQsBDSJRtuSulRFw1
Never go full Santiago del Estero,Borat Subsequent Moviefilm,2020,https://letterboxd.com/film/borat-subsequent-moviefilm/,2020-10-29,https://i.scdn.co/image/ab6765630000ba8a666eb7ab4735b596f22ec6c7,3423791,gratis,https://open.spotify.com/episode/5CR0ZtxeR8ectnmjiFvrzG
Bacheo y repavimentación,His House,2020,https://letterboxd.com/film/his-house/,2020-11-19,https://i.scdn.co/image/ab6765630000ba8ab360789bb98eb512a3d89df9,3528150,gratis,https://open.spotify.com/episode/3YopXfRc6Ac7KVrxIQJLqg
El episodio Mel Gibson,Boss Level,2021,https://letterboxd.com/film/boss-level/,2020-11-26,https://i.scdn.co/image/ab6765630000ba8a8c303c4940debf169f593420,3572349,gratis,https://open.spotify.com/episode/771sKs6x8uA4OUV6Z5U1hO
El episodio Mel Gibson,Fatman,2020,https://letterboxd.com/film/fatman/,2020-11-26,https://i.scdn.co/image/ab6765630000ba8a8c303c4940debf169f593420,3572349,gratis,https://open.spotify.com/episode/771sKs6x8uA4OUV6Z5U1hO
AGNOROP YOH,Tenet,2020,https://letterboxd.com/film/tenet/,2020-12-03,https://i.scdn.co/image/ab6765630000ba8a2ea9aae277657c4f149b5088,2184986,gratis,https://open.spotify.com/episode/0EatJAAU4faIkxw1J7Zqb2
El Ventura de Welles,Mank,2020,https://letterboxd.com/film/mank/,2020-12-04,https://i.scdn.co/image/ab6765630000ba8aa49117b714627c3d388454db,3880516,gratis,https://open.spotify.com/episode/3FJE31XbqiuN5815lpSTzC
A todos nos puede aparecer un hermano,Run,2020,https://letterboxd.com/film/run-2020/,2020-12-10,https://i.scdn.co/image/ab6765630000ba8a017e88187181f7e43a18c146,2601064,gratis,https://open.spotify.com/episode/6PnGfqPUu6paKOzkJbO8UT
Para vos las fiestas son como Tinder,Black Bear,2020,https://letterboxd.com/film/black-bear/,2020-12-17,https://i.scdn.co/image/ab6765630000ba8a2f8a3c0524ed058a0fb2bb6a,3337796,gratis,https://open.spotify.com/episode/6fC4J8fEmb2RAVoNuNq5tX
DANIEL NO MORE,Nobody,2021,https://letterboxd.com/film/nobody-2021/,2021-04-30,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4098508,gratis,https://open.spotify.com/episode/2W2dwRnv1ZXZuokl0MvWu3
Mirá cómo te hago el muertito de Seven,Willy's Wonderland,2021,https://letterboxd.com/film/willys-wonderland/,2021-05-07,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3607040,gratis,https://open.spotify.com/episode/28jwZ3hdUET4GtdKyvwJNb
La caca invisible,In the Earth,2021,https://letterboxd.com/film/in-the-earth/,2021-05-14,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3224111,gratis,https://open.spotify.com/episode/05PyA0ma5hxXGH0Jrmlets
Pajas en el desierto,Oxygen,2021,https://letterboxd.com/film/oxygen-2021/,2021-05-21,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3709571,gratis,https://open.spotify.com/episode/7fz4FqTrcFVFFc5YAaEAQF
Pajas en el desierto,Violation,2020,https://letterboxd.com/film/violation-2020/,2021-05-21,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3709571,gratis,https://open.spotify.com/episode/7fz4FqTrcFVFFc5YAaEAQF
Me atrasé con el AB/DL,Seance,2021,https://letterboxd.com/film/seance-2021/,2021-05-28,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3561456,gratis,https://open.spotify.com/episode/45eBZPw07ADcJNLWElhuin
Simulacro de poronga,Spiral: From the Book of Saw,2021,https://letterboxd.com/film/spiral-from-the-book-of-saw/,2021-06-04,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4109897,gratis,https://open.spotify.com/episode/0QgzKc8v7dJHTSqYLH6DFR
"Sí, no o tal vez",Bo Burnham: Inside,2021,https://letterboxd.com/film/bo-burnham-inside/,2021-06-11,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,5751588,gratis,https://open.spotify.com/episode/3miQ8A04yiJozBTUBx8sAx
"Sí, no o tal vez",The Conjuring: The Devil Made Me Do It,2021,https://letterboxd.com/film/the-conjuring-the-devil-made-me-do-it/,2021-06-11,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,5751588,gratis,https://open.spotify.com/episode/3miQ8A04yiJozBTUBx8sAx
Sin Thetans no hay paraíso,Shiva Baby,2020,https://letterboxd.com/film/shiva-baby-2020/,2021-06-18,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,5196068,gratis,https://open.spotify.com/episode/0qwIGCHFehfATOgUr7m0j8
La fueguina más famosa (ahora sí),Censor,2021,https://letterboxd.com/film/censor-2021/,2021-06-25,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,5136979,gratis,https://open.spotify.com/episode/0tcARnUKBp8P0M6h25js7q
¿Qué onda los monstruos y las conchas?,A Quiet Place Part II,2020,https://letterboxd.com/film/a-quiet-place-part-ii/,2021-07-02,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4652434,gratis,https://open.spotify.com/episode/6sdZjNkg9VTy1ZxWbNnBe8
Mucha labia,No Sudden Move,2021,https://letterboxd.com/film/no-sudden-move/,2021-07-09,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3486772,gratis,https://open.spotify.com/episode/6LqWSa8pv0tqxn6ZFp1LXp
Primos de trineo,Gunpowder Milkshake,2021,https://letterboxd.com/film/gunpowder-milkshake/,2021-07-16,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4961828,gratis,https://open.spotify.com/episode/3UZz0nYIoxcOAooKbIujCQ
El podcast champagne es así,The Forever Purge,2021,https://letterboxd.com/film/the-forever-purge/,2021-07-23,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3611350,gratis,https://open.spotify.com/episode/39SISwGt4QZSjuzzJetf4h
El podcast champagne es así,Pig,2021,https://letterboxd.com/film/pig-2021/,2021-07-23,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3611350,gratis,https://open.spotify.com/episode/39SISwGt4QZSjuzzJetf4h
Nganga,False Positive,2021,https://letterboxd.com/film/false-positive/,2021-07-30,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3524711,gratis,https://open.spotify.com/episode/4vwF0ZWdMqDqmexfv4mcKA
"Buenas tardes, buenas noches, buenos días, buenas tardes, buenas noches",Zola,2020,https://letterboxd.com/film/zola/,2021-08-06,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3737678,gratis,https://open.spotify.com/episode/3crV9Lj5FfKX3TtAinZkbR
"Buenas tardes, buenas noches, buenos días, buenas tardes, buenas noches",The Empty Man,2020,https://letterboxd.com/film/the-empty-man/,2021-08-06,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3737678,gratis,https://open.spotify.com/episode/3crV9Lj5FfKX3TtAinZkbR
Pezones en situación de lactancia,Val,2021,https://letterboxd.com/film/val/,2021-08-13,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4498808,gratis,https://open.spotify.com/episode/34JGdz7jcGBs541BjNvBHa
Le gusta tanto la noche que pegó un canje de pijamas,The Green Knight,2021,https://letterboxd.com/film/the-green-knight/,2021-08-20,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,3976097,gratis,https://open.spotify.com/episode/3cNBLeh0qc5y61pJwQYBq4
"Por la vuelta del término ""fifar"" a los medios de comunicación",Annette,2021,https://letterboxd.com/film/annette/,2021-08-28,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,4079124,gratis,https://open.spotify.com/episode/5WBTVU4tf7KvO0pNY7MRT4
Eyaculacionprecozshaming,My Heart Can't Beat Unless You Tell It To,2020,https://letterboxd.com/film/my-heart-cant-beat-unless-you-tell-it-to/,2021-09-03,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4972068,gratis,https://open.spotify.com/episode/1No9Rl9hle90t2nh0TLD1k
HOLA HOY TRASNOCHE CÓMO ESTÁS CHUPAPIJA,Malignant,2021,https://letterboxd.com/film/malignant-2021/,2021-09-17,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,4605022,gratis,https://open.spotify.com/episode/2x1mM57D2dLwIofyEC2P8h
